score;txt
3;O correio só fez uma tentativa de entrega e o produto ficou somente 7 dias no correio, depois foi devolvido, o que está causando bastante stress.
3;Chegou , mas não vai dar certo na minha casa , vou trocar
3;Foi dentro do prazo mas achei o prazo muito longo... Em Gurupi TO tem uma loja de vocês então poderiam não cobrar o frete e retirar o produto na loja... Venderiam mais...
3;Até o momento nada que desabone vamos ver quando for montar a cadeira,em relação a entrega deixou a desejar em relação ao prazo.
3;O produto está com um barulho estranho... ainda vendo se isso é normal...
3;produto ótimo custo beneficio e agradável p presente
3;Os produtos n vieram muito bem embalados no pacote ocasionando em diversos rasgos na caixas. Praticamente tive que jogá-las fora. Por sorte os vidros n vieram quebrados.
3;denrtro do esperado
3;pedi casio prata com fundo preto veio com fundo branco
3;Comprei dois cartuchos 60XL HP preto veio perfeito mas o colorido acusa vazio vou tenta solucionar o problema com o site.
3;apesar de achar o produto meio ruim , chegou tudo certo,
3;E bonzinho
3;Produto de boa qualidade..um pouco menor do que esperava, mas bonito.
3;Foi entregue apenas o calar em 02/07/2017. Não recebi a pulseira até esta data.
3;Comprei duas unidades, porém só recebi uma, e a nota fiscal veio constando duas unidades.
3;Ainda não recebi o produto, mas por causa do atraso dos Correios. Ainda aguardando...
3;Atrasou bastante tempo
3;Produto que eu recebi está com defeito de fábrica
3;As configurações virem em outra língua, não veio manual em português.
3;O produto foi entrege rápido mas a embalagem veio toda danificada produto solto batendo em todos os lados da embalagem não sei se foi culpa da loja ou do Correios.
3;Entrega não efetuada na residencia
3;A embalagem estava correta mais quando abrir o produto estava aberto
3;veio na cor escura.
3;Depois de algum tempo da hora acertada e relógio atrasa
3;tudo certo entrega rápida
3;bom
3;bom
3;CONFIANTE NA BOA REPUTAÇÃO DO SITE.
3;boa
3;Produto bom, é fino, mas aquece
3;Parabéns!!!! Chegou antes mesmo do prazo mencionado. Fiquei muito contente. Obrigado!
3;Produto baixa qualidade, mesmo para o valor, não compraria outro do mesmo.
3;"\""
3;O produto é muito bom! As cores e a combinação de luzes são muito interessantes! Porém o produto foi entregue com 5 dias de atraso, e a embalagem estava aberta e toda amassada.
3;A entrega deve ser mais rápida
3;achei o produto bom so o refil um pouco fraco.
3;Apesar que na imagem de venda NÃO dava pra ver que tinha Tantas corujas, folhas e flores estampadas.
3;ainda eu não recomendo pois era duas cadeiras e veio somente uma falei com quem me vendeu e me disse que vai ser entregue essa semana ainda então vou aguardar se me entregarem certo ai eu recomomendo
3;O RELOGIO FOI ENTREGUE ANTES DO PRAZO E EM PERFEITAS CONDIÇÕES
3;O produto não chegou com o acabamento perfeito. O acabamento em inox veio com uma marca, parecendo um ponto de solda.
3;O tapete é fino, com qualidade razoável, condizente com o preço.
3;Produto de boa qualidade , entrega rápida, infelizmente não foi bem embalado e chegou com um produto quebrado !
3;Não era a vara e nem o molinet da foto e não tinha nenhuma informação q a foto era ilustrtiva
3;Fiz o pedido de 4 unidades deste produto (Mochila de camping 60L da marca denlex) mas só recebi 1
3;As peças vieram conforme solicitado, porem as medidas não vieram conforme o pedido.
3;Até o momento recebi só uma peça das 3 comprada
3;ainda não testei o produto. achei um pouco frágil. não sei se vai dar para dar chupeta numa s10
3;Produto bom, conforme o preço,........................
3;A informação que consta nos Correios é que a encomenda foi entregue porém não recebi no meu apto. E nem na adm. Do condomínio foi entregue nenhuma encomenda em meu nome.
3;O pedido foi entregue parcialmente. Veio a Castanha da índia, mas faltou a Moringa.
3;Produto simplicidade,e funcional...
3;Qualidade atual do produto está inferior, a espessura do aluminio foi reduzida, com isso não realizar a vedação por completa da forma, ocasionando o vasamento do vapor.
3;Entregaram antes do prazo recomendo pela agilidade, mas produto não, celular Samsung A5 2016 não aceitou o fone, voz abafada e baixa.
3;Entrega no prazo, frente justo e produto com bom preço.
3;Bom dia,
3;A qualidade do produto muito aquém do anunciado. Embora citado como percal de 180 fios, na realidade é apenas tecido comum 80% algodão e 20% polyester.
3;Recomendo
3;achei que fosse um pouco mais grosso, pois mais parece um lençol do que um cobre leito
3;Produto demorou muito pra chegar.
3;Comprei 2 luminárias e só recebi 1
3;A qualidade não era o que esperava.
3;PDOUTO CORRESPONDE À DESCRIÇÃO
3;Numeração muito pequena, o G parece um P!
3;Material do produto muito inferior do que é exposto no site. Não é o que eu esperava. Sem acabamento também.
3;Infelizmente não tenho como fazer pois faltou um grande espaço para cobrir na parede.
3;"\""
3;Não serviu, ficou pequena, solicitei devolução.
3;Ainda não utilizei o produto, mas veio correto, e no prazo de entrega devido.
3;..
3;Produto entregue errado, ainda não recebi o que comprei.
3;Bonito mas a qualidade não é mto boa mas para o dia a dia é bom. infelizmente
3;Um pouco demorada mas tudo bem.
3;Pedi duas unidades do produto, no entanto só recebi uma!
3;Colocaram uma data e até hje não chegou e new uma data prevista para a entrega vcs colocaram dinovo
3;As peças vieram conforme solicitado, porem as medidas não vieram conforme o pedido.
3;A Encomenda estava com a caixa aberta, mas o produto chegou em perfeito estado.
3;Aconteceu uma pequena divergência na entrega, porém consegui resolver juntamente com a loja este atrito. De uma forma geral atendeu minha necessidade.
3;Produto com qualidade inferior ao que imaginei. E alto valor.
3;O produto não foi entregue. Tive que retira lo no correio na segunda tentativa porque minguem informou o horário de funcionamento para a retirada do produto. Não fiquei satisfeito com a entrega.
3;No anúncio falava que comprando o produto ganharia um brinde. Comprei 2 produtos, mas não recebi qualquer brinde.
3;Foi entregue até antes da data prevista, só achei ele muito pequeno. E ficou largo no meu pulso.
3;entrega rapida
3;poderia ter chegado mais rápido
3;Produto foi entregue no prazo previsto, ainda não foi testado para ser avaliado.
3;e melhor uma colcha do que esse cobre leito
3;Não veio com garantia e na discrição falava que vinha com 12 meses
3;Boa tarde, recebi o produto, porém está com defeito no cortador de massa, não está cortando corretamente !
3;Mas o estojo do relógio está a amassado
3;Acho que a entrega poderia ser mais rapida
3;Fiz a compra de 5 quantidades e só me foram entregues 4
3;Recebi o produto correto, porém o valor do produto na NF ficou a menor, R$ 172,00 sendo que comprei a 219,90.
3;Foi entregue somente um dos produtos.
3;Produto parece ser bom, não usei ainda, mas pecou na entrega.
3;Entrega muita rápida
3;Gostei do atendimento porém recebi apenas uma unidade das duas compradas aguardo solução do problema obrigado
3;A carteira é de ótima qualidade, bom acabamento. Se você só precisa carregar CNH e cartões ela serve (CNH sem a capinha). Porém se precisa carregar identidade, identidade funcional não cabe. kkkkkkkkk
3;A entrega é muito demorada.
3;Recebi parcialmente o pedido. De três relógios, recebi apenas dois e quero saber porque!
3;O lojista entrou em contato, dizendo que não havia o produto escolhido e nos mostrou o que tinha, ai conseguimos entrar em acordo.
3;Não é um ótimo produto mais gostei.
3;Comprei 3 objetos só chegou um o certa era vir tds juntos ou estou errado..
3;Recomendo a todos
3;Tudo em ordem.
3;PELA FOTO O PRODUTO PARECIA MAIOR.
3;bom produto
3;meu pedido foi de 3 produtos, recebi um, mas não é o que o site apresenta...No site consta que recebi a capa para calculadora hp, mas na verdade eu recebi uma das saia para cama queen
3;ainda não posso avaliar
3;O kit veio incompleto. Está faltando o lençol de baixo e o lençol de cima. Gostaria que enviassem.
3;Muito bom comprar com vcs
3;Achei o material ruim
3;Vcs mostraram o jogo completo e só veio 4 peças minha filha quer o cobre leito como faço pra adquirir só ele
3;As entregas da lannister é sempre muito rapidas. Referrente ao produto é razoavel.
3;produto bom, porém parece desfiar com facilidade.
3;Comprei a cadeira que julgava ser a mesma da imagem, chegou uma semelhante porém não atendeu minhas necessidades, a cadeira não certo, ela cede pra frente conforme senta, não possui estabilidade
3;Não gostei, porque não tem um folheto explicando a maneira correta de usa-lo, apenas um papel mal traduzido, que me deixou confusa e aborrecida.
3;Tudo certo
3;Apesar de ter recebido o produto errado, recomendo. O produto não tem a memoria informada. Mas como estou precisando vou ficar com esse mesmo.
3;a loja é otima
3;Produto chegou com a embalagem bem suja e empoeirada. Deu até a impressão que era falsificado ou que a embalagem já havia sido aberta.
3;Gostaria de saber somente na imagem ilustrativa do produto está com 6 pentes para corte na máquina da wahl e só veio 4 pentes essa é a minha dúvida se vcs vão envia o restante dos pentes
3;O prazo de entrega é muito longo
3;Comprei 02 Livros, e apenas 01 foi entregue
3;exelente loja
3;Agora é testar o produto e verificar se está em perfeito funcionamento.
3;entrega fora do prazo
3;Ok.
3;Produto ok mas demorou muito a entrega
3;Bom
3;RECEBI APENAS O VARAO, NÃOI RECEBI A CORTINA. POR FAVOR ME DIZEM QUANDO RECEBEREI A CORTINA. AGUARDO.
3;Estou tentando entrar em contato com a stark para verificar a troca do mesmo, pois veio com defeito de acabamento, mas não obtive exito em falar com algum atendente representante do e-commerce
3;Recebi apenas um dos produtos. Nao sei por qual motivo o RELOGIO LED SPORT BLACK nao me foi entregue na mesma embalagem, ja que o codigo de rastreio e encomenda foram os mesmos. Espero receber em brev
3;Muito bom o produto foi entregue antes do prazo
3;PROMETEU ENTREGAR ATÉ 24 AGO E HOJE 26 DE AGO NÃO RECEBI.
3;Material pouco resistente.
3;O Acabamento das fronhas não é o mesmo da foto do produto no site! Deixou a desejar!
3;produto artesanal, eu mesmo deveria ter feito. nao era o mesmo da foto no site
3;Produto bom e chegou no prazo estipulado!
3;Produto conforme o esperado e entregue no prazo, continuem assim.
3;Poderia melhorar o prazo de entrega pro espírito santo...
3;Olha ate indicaria se não tivessem colocado apenas uma peça sendo que comprei 2! Eu realmente espero que alguém resolva este meu problema pq eu tô pagando por 2 produtos e usando apenas 1!
3;Informo-vos que a furação das peças não coincide e precisei fazer uma adaptação para colocar as peças. Mas de modo geral estou satisfeito.
3;A tela do encosto veio furada. A cadeira parece frágil e pende para os lados quando se senta nela.
3;muito lindo,porem ainda nao instalei,mais chego no prazo e muito bem embalado
3;Nao recebi o produto
3;Preço muito bom, porém o prazo de entrega é muito extenso.
3;A Pelicula veio trincada
3;Chegaram as balaclavas, mas nao checou a capa do PS4.
3;Bom!
3;Achei o tamanho muito pequeno
3;O produto é de ótima qualidade só que tive que buscar nos correios e não foi pra minha residência
3;O produto chegou no prazo , e com todas as peças , porém algumas vieram com as cerdas tortas ou muito ressecadas , e alguns pincéis são muito repetidos . Fora isso o produto é bom
3;Recebi o produto
3;Sem comentários!!! Ótimo serviço ameiiiiiiii.
3;"\"Ainda aguardo posicionamento sobre o produto, pois o mesmo encontra-se sob o status \"\"Aguardando nota fiscal\"\" desde o dia 09/02"
3;Olá. Recebi meu pedido apenas de maneira parcial. Comprei 2 unidades mas só chegou uma.
3;Um relógio veio com alguns leds queimados.
3;Só que eu pensei que as tampas eram pretas
3;Muita demora. Isto é desanimador.
3;Eu comprei somente porque não tenho pressa, porque o prazo de entrega os produtos está muito alto.
3;O PRODUTO ATENDEU MINHAS EXPECTATIVAS, SOMENTE QUESTIONO A DEMORA DA ENTREGA, MAS VALEU A PENA.
3;Mandei dois emails questionando pq recebi somente um produto dos 3 que adquiri. Estou aguardando retorno.
3;produto recebido porem não gostei do sabor e testura do mesmo
3;O produto foi entregue na data correta.
3;chego tudo certo ok
3;Só achei pequeno mais no mais é o q diz a descrição mesmo
3;Recebi dentro do prazo
3;relogio chegou sem o plastico que protege vidro do relogio,mais no geral recomendo
3;bom
3;Atendeu às expectativas
3;Satisfeito com o fornecedor e prazo de entrega.
3;bom
3;Comprei 2 produtos e somente 1 chegou, aguardando retorno da lojas lannister sobre isso.
3;Falta os controles
3;okok
3;faltou mais cuidado com a caixa e o produto veio avariado, nada preocupante, mas mesmo assim é um defeito.
3;Ponto positivo foi a entrega.
3;Não abrimos ainda. pois é um presente de natal
3;Na discrição do produto aparecia tamanho oficial, ,as quando recebi o xadrez era em tamanho menor. Não se aproximou do tamanho real de um jogo de xadrez oficial.
3;Poderia cobrar apenas um frete de vários pedidos ao mesmo tempo, comprei apenas duas pulseiras e paguei quase 30 reais de frete para os dois
